Index,X,Y,Z
6540,0.134323,0.013947,-1.276016
6541,-0.133148,0.138626,-1.090515
6542,-0.275757,0.18605,-0.895081
6543,-0.283966,0.052658,-0.770706
6544,-0.204285,0.282837,-0.964752
6545,-0.492523,0.521713,-1.032822
6546,-0.38269,0.527466,-0.879272
6547,-0.314224,0.448425,-0.913391
6548,-0.296173,0.277985,-0.850845
6549,-0.407867,0.319885,-0.905975
6550,-0.398666,0.32962,-0.903732
6551,-0.397141,0.307159,-0.977081
6552,-0.334991,0.204559,-0.800858
6553,-0.25618,0.332214,-0.846725
6554,-0.297012,0.235031,-0.869812
6555,-0.440231,0.290497,-0.937759
6556,-0.367157,0.319,-0.881805
6557,-0.362549,0.337204,-0.888306
6558,-0.360123,0.262787,-0.723038
6559,-0.380356,0.290726,-0.746002
6560,-0.403214,0.373383,-0.892075
6561,-0.425323,0.280045,-0.708694
6562,-0.362305,0.266342,-0.852966
6563,-0.284546,0.443558,-0.906784
6564,-0.317886,0.281311,-0.869995
6565,-0.38797,0.418198,-0.923584
6566,-0.377213,0.329468,-0.847961
6567,-0.38031,0.386932,-0.965363
6568,-0.448502,0.37738,-1.06662
6569,-0.404465,0.317627,-0.914124
6570,-0.342896,0.331848,-0.780716
6571,-0.435394,0.358856,-0.809479
6572,-0.304016,0.272629,-0.776749
6573,-0.356766,0.31575,-0.845322
6574,-0.449463,0.450058,-1.126038
6575,-0.304092,0.276672,-0.963638
6576,-0.35202,0.265152,-0.824387
6577,-0.34726,0.322647,-0.868195
6578,-0.319962,0.276413,-0.875702
6579,-0.353455,0.305145,-0.917328
6580,-0.372406,0.318008,-0.958374
6581,-0.325882,0.278809,-0.878296
6582,-0.31459,0.227615,-0.840134
6583,-0.367844,0.322189,-0.909302
6584,-0.331192,0.252365,-0.819183
6585,-0.391846,0.274628,-0.976578
6586,-0.356979,0.276672,-0.909698
6587,-0.401154,0.238724,-0.924667
6588,-0.337555,0.213867,-0.777084
6589,-0.366486,0.188416,-0.827713
6590,-0.387207,0.205978,-0.875
6591,-0.437317,0.259781,-0.936783
6592,-0.46521,0.288559,-1.013626
6593,-0.455307,0.217972,-0.852005
6594,-0.481247,0.265091,-0.940964
6595,-0.460266,0.206451,-0.865372
6596,-0.517349,0.205627,-0.937378
6597,-0.49028,0.204941,-0.960205
6598,-0.499222,0.170731,-0.902283
6599,-0.452545,0.147507,-0.916824
6600,-0.430145,0.140152,-0.950592
6601,-0.427948,0.102737,-0.944931
6602,-0.419861,0.111069,-0.869324
6603,-0.398972,0.089676,-0.891464
6604,-0.401352,0.066971,-0.823166
6605,-0.419312,0.073181,-0.895233
6606,-0.411835,0.095352,-0.942154
6607,-0.453674,0.079636,-1.006561
6608,-0.404556,0.066345,-0.896271
6609,-0.401749,0.070984,-0.894943
6610,-0.449966,0.024124,-0.83194
6611,-0.49826,0.069763,-0.92308
6612,-0.454468,0.111603,-0.916138
6613,-0.47049,0.107254,-0.931061
6614,-0.443222,0.079941,-0.849014
6615,-0.514374,0.071747,-0.873672
6616,-0.472382,0.041901,-0.877426
6617,-0.478531,0.050415,-0.795319
6618,-0.529495,0.035202,-0.915344
6619,-0.543503,0.063416,-0.918442
6620,-0.540115,0.071503,-0.970032
6621,-0.516296,0.098557,-0.964127
6622,-0.469025,0.107651,-0.846375
6623,-0.452042,0.113434,-0.898621
6624,-0.464279,0.032761,-0.871521
6625,-0.49382,0.042877,-0.929504
6626,-0.490616,0.062881,-1.008743
6627,-0.417007,-0.008789,-0.756836
6628,-0.456253,0.045593,-0.911957
6629,-0.421829,0.014221,-0.831299
6630,-0.489838,0.095673,-1.096207
6631,-0.427048,-0.024109,-0.817368
6632,-0.489029,0.070343,-1.037048
6633,-0.455917,0.036041,-0.968811
6634,-0.487854,-0.050812,-0.83316
6635,-0.496643,-0.077225,-0.862045
6636,-0.469391,-0.02951,-0.781998
6637,-0.440262,0.032913,-0.903915
6638,-0.506241,0.052505,-1.003601
6639,-0.433884,-0.019745,-0.977203
6640,-0.430923,-0.053406,-0.857574
6641,-0.429352,-0.07637,-0.871735
6642,-0.437973,-0.090897,-0.903885
6643,-0.377731,-0.065872,-0.90564
6644,-0.469925,-0.014679,-0.955521
6645,-0.491547,-0.018463,-0.980026
6646,-0.423706,0.02858,-0.902817
6647,-0.422943,-0.026855,-0.865387
6648,-0.418625,-0.020462,-0.871841
6649,-0.38504,0.02562,-0.940704
6650,-0.402985,0.024475,-0.972229
6651,-0.431625,0.047852,-1.039154
6652,-0.446991,-0.00174,-0.92952
6653,-0.39827,0.020279,-0.916412
6654,-0.365967,0.039352,-0.912903
6655,-0.327469,0.02774,-0.921524
6656,-0.317444,0.100403,-0.999985
6657,-0.314484,0.123978,-1.020798
6658,-0.274872,0.09967,-0.94342
6659,-0.275146,0.111862,-0.8871
6660,-0.353119,0.15094,-0.936691
6661,-0.356323,0.165451,-0.919312
6662,-0.282944,0.18895,-0.881104
6663,-0.364578,0.193954,-0.864304
6664,-0.360901,0.238724,-0.883499
6665,-0.302643,0.25351,-0.942459
6666,-0.320374,0.277573,-0.976974
6667,-0.312897,0.251648,-0.960648
6668,-0.311508,0.256744,-0.872208
6669,-0.272644,0.258987,-0.919022
6670,-0.223953,0.164185,-0.946609
6671,-0.189636,0.151108,-0.954208
6672,-0.181808,0.234848,-0.970718
6673,-0.139206,0.212082,-0.933014
6674,-0.169296,0.162216,-0.956207
6675,-0.184464,0.269897,-0.989014
6676,-0.164169,0.327499,-1
6677,-0.149414,0.305084,-0.931915
6678,-0.163254,0.274551,-0.852783
6679,-0.161118,0.299698,-0.934341
6680,-0.173355,0.248779,-0.969666
6681,-0.174637,0.253281,-1.014908
6682,-0.141556,0.266296,-0.986542
6683,-0.12944,0.245392,-0.935806
6684,-0.149612,0.243866,-0.894379
6685,-0.149658,0.313354,-0.994522
6686,-0.142715,0.355957,-0.954132
6687,-0.209625,0.357422,-0.92012
6688,-0.241852,0.344284,-0.928833
6689,-0.292282,0.37204,-0.910919
6690,-0.234451,0.337891,-0.941483
6691,-0.240402,0.28302,-0.941452
6692,-0.230331,0.23558,-0.94754
6693,-0.145782,0.275894,-0.925262
6694,-0.156128,0.336578,-0.913376
6695,-0.186768,0.246704,-0.928055
6696,-0.216202,0.250717,-0.956497
6697,-0.227051,0.297546,-1.00943
6698,-0.180893,0.310272,-1.01889
6699,-0.148895,0.260437,-0.910675
6700,-0.175201,0.261719,-0.898911
6701,-0.182281,0.280609,-0.89743
6702,-0.199615,0.306625,-0.954132
6703,-0.20546,0.283157,-0.976395
6704,-0.223145,0.336105,-1.010742
6705,-0.225861,0.309021,-0.928314
6706,-0.208572,0.306946,-0.903442
6707,-0.195267,0.306854,-0.880783
6708,-0.207428,0.295044,-0.921036
6709,-0.231583,0.290482,-0.965164
6710,-0.207123,0.290604,-0.974808
6711,-0.2043,0.283783,-0.955383
6712,-0.206604,0.260574,-0.930603
6713,-0.186813,0.286713,-0.887482
6714,-0.238602,0.297577,-0.899994
6715,-0.266815,0.251678,-0.909744
6716,-0.276306,0.228546,-0.936066
6717,-0.302887,0.268051,-0.927612
6718,-0.262985,0.269928,-0.919144
6719,-0.296417,0.228119,-0.954895
6720,-0.309769,0.23262,-0.956161
6721,-0.275055,0.257126,-0.95549
6722,-0.280106,0.242905,-0.93512
6723,-0.306122,0.213425,-0.952499
6724,-0.294922,0.219269,-0.956772
6725,-0.311951,0.233353,-0.906265
6726,-0.339767,0.227783,-0.905838
6727,-0.376541,0.162155,-0.910767
6728,-0.352692,0.210785,-0.938004
6729,-0.336334,0.231262,-0.959641
6730,-0.334595,0.213547,-0.932236
6731,-0.329803,0.183014,-0.925156
6732,-0.318756,0.162918,-0.944839
6733,-0.280884,0.171265,-0.962158
6734,-0.234207,0.138931,-1.000961
6735,-0.256027,0.169861,-0.95813
6736,-0.258759,0.171173,-0.949509
6737,-0.241882,0.180099,-0.959213
6738,-0.287735,0.19664,-0.952774
6739,-0.165817,0.222748,-1.048843
6740,-0.003006,0.227722,-1.019775
6741,-0.051346,0.134232,-0.912338
6742,-0.037842,0.030823,-0.918625
6743,-0.022369,0.253601,-1.007553
6744,-0.079453,0.208435,-0.976257
6745,-0.183151,0.099228,-0.91861
6746,-0.161148,0.227875,-0.975281
6747,-0.126602,0.308029,-1.002884
6748,-0.160202,0.12088,-0.955872
6749,-0.149597,0.133423,-0.957809
6750,-0.113144,0.228531,-0.983139
6751,-0.126648,0.185959,-0.947845
6752,-0.129135,0.144562,-0.968674
6753,-0.112289,0.215286,-0.974838
6754,-0.116104,0.208817,-0.977615
6755,-0.138062,0.147964,-1.030258
6756,-0.06572,0.187469,-0.970795
6757,-0.066101,0.192978,-0.984314
6758,-0.112656,0.18129,-0.959808
6759,-0.11618,0.168716,-0.971436
6760,-0.099426,0.180542,-0.982666
6761,-0.097168,0.180191,-0.99295
6762,-0.079559,0.178818,-0.972916
6763,-0.102264,0.185883,-0.983276
6764,-0.08551,0.210098,-0.988312
6765,-0.071548,0.183777,-0.990402
6766,-0.043396,0.146133,-0.968933
6767,-0.034576,0.216858,-0.981903
6768,0.019485,0.215668,-0.951172
6769,-0.030121,0.162674,-0.977264
6770,-0.023819,0.161652,-0.959366
6771,-0.063019,0.230148,-0.989502
6772,-0.03183,0.209793,-0.985428
6773,-0.060226,0.171875,-0.979355
6774,-0.046005,0.180237,-0.982697
6775,-0.021713,0.191254,-0.98761
6776,-0.025513,0.182526,-1.008698
6777,0.001923,0.199783,-0.983871
6778,-0.009827,0.194321,-0.997314
6779,0.000046,0.229523,-0.989304
6780,0.003021,0.236603,-0.940994
6781,-0.000137,0.187866,-0.969666
6782,0.011917,0.188614,-0.985413
6783,0.010269,0.248154,-1.016327
6784,0.067245,0.265976,-0.956238
6785,0.06398,0.211914,-0.92926
6786,0.069916,0.207153,-0.960098
6787,0.077881,0.24408,-1.008011
6788,0.084259,0.248871,-0.988327
6789,0.064697,0.263977,-0.970963
6790,0.029083,0.259964,-0.977371
6791,0.038239,0.253113,-0.953506
6792,0.041275,0.24736,-1.009003
6793,0.052185,0.260574,-0.956223
6794,0.066193,0.251465,-0.933975
6795,0.075089,0.277557,-0.96904
6796,0.054688,0.304214,-1.005524
6797,0.045639,0.304001,-0.945648
6798,0.051361,0.344666,-0.936279
6799,0.036026,0.333221,-0.94165
6800,-0.044815,0.422348,-0.966888
6801,0.026657,0.381744,-0.91188
6802,0.020935,0.372772,-0.906067
6803,0.036774,0.380478,-0.95784
6804,0.010666,0.427002,-0.95015
6805,-0.003189,0.391663,-0.887634
6806,-0.016541,0.367874,-0.846893
6807,-0.019623,0.372635,-0.876099
6808,-0.164581,0.445862,-1.010056
6809,-0.133484,0.410583,-1.050323
6810,-0.073685,0.356674,-1.01088
6811,-0.0392,0.35376,-0.896805
6812,0.020081,0.355255,-0.816849
6813,-0.019272,0.441864,-0.923615
6814,0.036743,0.451126,-0.889099
6815,0.000504,0.406036,-0.880264
6816,0.012314,0.419113,-0.856735
6817,-0.027222,0.478348,-0.927917
6818,0.020523,0.539261,-0.950272
6819,-0.079041,0.513626,-0.927185
6820,-0.030045,0.472321,-0.883438
6821,0.008591,0.478287,-0.850098
6822,-0.013672,0.449921,-0.909714
6823,-0.014236,0.31926,-0.981812
6824,0.032394,0.342102,-1.051895
6825,0.093018,0.17334,-1.042816
6826,-0.018921,0.019318,-0.959229
6827,0.130417,0.207031,-0.96994
6828,0.098465,0.284073,-0.970276
6829,0.095261,0.159317,-0.894119
6830,0.086212,0.252167,-0.911987
6831,0.084549,0.320984,-1.031891
6832,0.053192,0.282028,-0.909775
6833,0.046616,0.321838,-0.940887
6834,0.033432,0.356277,-0.984146
6835,0.01561,0.334091,-0.919769
6836,0.060791,0.310333,-0.944809
6837,-0.014969,0.372086,-1.070114
6838,-0.084625,0.332718,-0.91716
6839,-0.043472,0.238098,-0.740494
6840,0.020142,0.20903,-0.842163
6841,-0.070984,0.277313,-0.959534
6842,-0.017944,0.372391,-1.018372
6843,-0.129547,0.325806,-0.97966
6844,-0.17215,0.208389,-0.788574
6845,-0.212357,0.249146,-0.883102
6846,-0.137054,0.31456,-0.916153
6847,-0.131348,0.402237,-1.031372
6848,-0.19249,0.453308,-1.053406
6849,-0.257263,0.392319,-0.959763
6850,-0.204483,0.370346,-0.762177
6851,-0.222183,0.368439,-0.799866
6852,-0.331497,0.375504,-0.821823
6853,-0.357559,0.442749,-0.881989
6854,-0.4841,0.490829,-0.836624
6855,-0.301468,0.430847,-0.892563
6856,-0.431717,0.515427,-0.939301
6857,-0.215576,0.581573,-1.064682
6858,-0.047501,0.528702,-0.95166
6859,-0.0569,0.275513,-0.658661
6860,0.341766,0.101944,-0.984558
6861,0.2724,0.119659,-0.94931
6862,0.15831,0.203064,-0.757706
6863,0.279114,0.185822,-0.669937
6864,0.398605,0.125824,-0.943222
6865,0.25177,0.260742,-1.320938
6866,0.184799,0.099716,-0.87648
6867,0.22998,0.179062,-1.035782
6868,0.339478,0.015549,-0.980515
6869,0.307022,0.038162,-0.99556
6870,0.213181,0.064835,-1.030075
6871,0.202866,-0.005432,-0.921753
6872,0.333817,-0.16539,-1.10672
6873,0.13237,0.071198,-0.959351
6874,-0.013748,0.067093,-0.986343
6875,-0.136063,-0.01265,-0.939285
6876,-0.131027,0.101303,-1.14006
6877,-0.107376,0.05011,-1.046173
6878,-0.099747,-0.067551,-1.018356
6879,-0.141586,-0.126587,-1.037598
6880,-0.135208,-0.250183,-1.042374
6881,0.09256,-0.168121,-0.86499
6882,0.155579,-0.14917,-1.005692
6883,0.196869,-0.150772,-0.90892
6884,0.404343,-0.106583,-0.960953
6885,0.399551,-0.068176,-0.90065
6886,0.397873,0.131363,-0.99176
6887,0.410782,0.102356,-1.059082
6888,0.112808,0.34758,-1.085098
6889,0.445984,0.024704,-0.552551
6890,0.481445,-0.124908,-0.826065
6891,0.46376,-0.028046,-0.989563
6892,0.368835,-0.007553,-0.835022
6893,0.501404,-0.059555,-0.872543
6894,0.355499,0.016205,-0.962708
6895,0.24971,0.045731,-1.016663
6896,0.32135,-0.032104,-0.981049
6897,0.37796,-0.00943,-0.848129
6898,0.409714,-0.044983,-0.881317
6899,0.361786,0.062347,-0.842407
6900,0.34671,0.071075,-0.91507
6901,0.37825,0.039566,-0.951614
6902,0.503113,0.03714,-1.078049
6903,0.461502,0.048859,-1.131912
6904,0.395935,0.005341,-0.944412
6905,0.348175,0.030106,-0.907745
6906,0.312393,0.018738,-0.850647
6907,0.333084,0.058502,-0.886475
6908,0.383606,0.039658,-0.974289
6909,0.426666,0.031372,-1.0354
6910,0.411499,0.028595,-1.009216
6911,0.417267,-0.006653,-1.037567
6912,0.429153,-0.001526,-0.953552
6913,0.401245,-0.02475,-0.892883
6914,0.44278,-0.061951,-0.890244
6915,0.494858,-0.080032,-0.946793
6916,0.454834,-0.078491,-0.945526
6917,0.469696,-0.122238,-1.08226
6918,0.435349,-0.172607,-1.011261
6919,0.352875,-0.300323,-0.848267
6920,0.316818,-0.276031,-0.7379
6921,0.330414,-0.114502,-0.788635
6922,0.520233,-0.139267,-1.119461
6923,0.341675,-0.161621,-0.86142
6924,0.357315,-0.17926,-0.826096
6925,0.300491,-0.117813,-0.867416
6926,0.282394,-0.094025,-0.97052
6927,0.193695,-0.077499,-0.852127
6928,0.231934,-0.074905,-1.043991
6929,0.402298,0.050064,-1.131195
6930,0.196091,0.00824,-0.920166
6931,0.20372,-0.008087,-0.881256
6932,0.311554,-0.251373,-0.872696
6933,0.266006,0.041977,-1.098038
6934,0.336243,0.003296,-1.021591
6935,0.187927,-0.119019,-0.894104
6936,0.123886,-0.162552,-0.8871
6937,0.197372,-0.130661,-0.948486
6938,0.177841,-0.064972,-0.91803
6939,0.276199,-0.137268,-1.153442
6940,0.255692,-0.090408,-0.844528
6941,0.158615,-0.028229,-0.830307
6942,0.219223,-0.076157,-0.844681
6943,0.189865,-0.019272,-0.902527
6944,0.313034,-0.233521,-0.926834
6945,0.24057,-0.122238,-0.994278
6946,0.374008,-0.16185,-1.436768
6947,0.230789,-0.164398,-0.992813
6948,0.13446,-0.042114,-0.623444
6949,0.294998,-0.009842,-0.77858
6950,0.389359,-0.135147,-0.959
6951,0.312134,-0.093948,-1.12088
6952,0.284134,-0.073059,-0.830841
6953,0.293274,-0.085632,-0.934662
6954,0.296753,-0.194351,-0.829727
6955,0.332214,-0.130341,-0.927109
6956,0.293106,-0.148453,-0.998917
6957,0.388947,-0.224594,-1.172562
6958,0.274857,-0.121002,-0.884613
6959,0.292831,-0.183502,-0.864548
6960,0.165283,-0.21106,-0.914383
6961,0.281403,-0.043243,-1.131821
6962,0.277512,0.139984,-0.941895
6963,0.262665,0.265747,-1.11792
6964,0.396317,0.141159,-1.188248
6965,0.441833,0.148926,-1.041351
6966,0.408081,0.012741,-0.620102
6967,0.407425,-0.180908,-0.5383
6968,0.342636,-0.123489,-0.450623
6969,0.493347,0.028,-0.520767
6970,0.726257,-0.039276,-0.994705
6971,0.050034,0.0634,-0.735275
6972,0.359161,-0.19754,-0.772736
6973,0.335754,-0.031982,-1.133942
6974,0.139786,-0.103317,-0.923584
6975,0.237518,-0.082077,-1.033661
6976,0.39566,-0.370132,-0.908432
6977,0.006104,-0.120407,-1.077438
6978,0.164169,-0.295456,-0.96376
6979,0.053391,-0.265564,-0.884506
6980,0.092514,-0.321838,-0.934128
6981,-0.153076,-0.043015,-0.817932
6982,-0.030472,-0.267883,-1.181656
6983,-0.103256,-0.461761,-1.04248
6984,-0.082794,-0.244827,-0.915344
6985,0.026978,-0.334579,-0.970993
6986,0.277924,-0.516739,-0.885361
6987,0.096573,-0.733536,-0.924911
6988,-0.047623,-0.395569,-0.59436
6989,0.076843,-0.513687,-0.764496
6990,0.237732,-0.532227,-1.031403
6991,0.114685,-0.545593,-0.876785
6992,0.116455,-0.385483,-0.750488
6993,0.047928,-0.451706,-0.841324
6994,0.130295,-0.506744,-0.88446
6995,0.071182,-0.484848,-0.745148
6996,0.092239,-0.400772,-0.735794
6997,0.085617,-0.358185,-0.715759
6998,0.217377,-0.614136,-0.996597
6999,0.172043,-0.554062,-0.806717
7000,0.2099,-0.552719,-0.913025
7001,0.262726,-0.665527,-1.162018
7002,0.129883,-0.580597,-0.813751
7003,0.172195,-0.433533,-0.787415
7004,0.14212,-0.494629,-0.869217
7005,0.199203,-0.624161,-0.951859
7006,0.170395,-0.629517,-1.021866
7007,0.084076,-0.462082,-0.701797
7008,0.113464,-0.313156,-0.622894
7009,0.168365,-0.515457,-0.882126
7010,0.161819,-0.579483,-0.798416
7011,0.10054,-0.531662,-0.695755
7012,0.167786,-0.348175,-0.703293
7013,0.244049,-0.490814,-0.85054
7014,0.164536,-0.524963,-0.715851
7015,0.2211,-0.466873,-0.846985
7016,0.160553,-0.545609,-0.920868
7017,0.105896,-0.514267,-0.773071
7018,0.121307,-0.49852,-0.787842
7019,0.121811,-0.432419,-0.662735
7020,0.23555,-0.607788,-0.809402
7021,0.215363,-0.612488,-0.696198
7022,0.171402,-0.466232,-0.707886
7023,0.189301,-0.495987,-0.823883
7024,0.14328,-0.442719,-0.650558
7025,0.213028,-0.540314,-0.779266
7026,0.170593,-0.521011,-0.703735
7027,0.184937,-0.46196,-0.676361
7028,0.186203,-0.565002,-0.713165
7029,0.263687,-0.639099,-0.915955
7030,0.160294,-0.486908,-0.628693
7031,0.209,-0.462875,-0.718231
7032,0.195892,-0.466522,-0.731918
7033,0.202164,-0.553574,-0.851196
7034,0.189072,-0.581253,-0.798782
7035,0.223099,-0.592667,-0.899078
7036,0.237701,-0.615738,-0.867432
7037,0.255798,-0.665436,-0.90033
7038,0.242508,-0.616409,-0.841766
7039,0.258209,-0.619263,-0.952209
7040,0.246368,-0.665512,-0.86647
7041,0.252396,-0.593948,-0.868912
7042,0.154114,-0.41655,-0.555725
7043,0.238083,-0.502121,-0.851761
7044,0.157959,-0.52211,-0.73259
7045,0.245819,-0.559219,-0.907913
7046,0.183716,-0.565262,-0.826752
7047,0.201813,-0.568054,-0.800491
7048,0.165863,-0.564682,-0.753372
7049,0.22081,-0.590256,-0.833984
7050,0.259827,-0.707275,-0.951462
7051,0.249863,-0.622604,-0.798859
7052,0.227585,-0.530136,-0.721802
7053,0.172089,-0.444244,-0.549194
7054,0.317352,-0.718369,-1.131744
7055,0.115402,-0.532852,-0.708908
7056,0.226059,-0.975449,-0.951111
7057,0.142609,-0.47171,-0.817978
7058,0.253799,-0.540359,-0.76712
7059,0.211548,-0.658722,-0.834229
7060,0.198761,-0.58989,-0.726242
7061,0.216156,-0.458755,-0.684326
7062,0.24794,-0.533829,-0.758514
7063,0.237625,-0.604813,-0.756271
7064,0.236603,-0.659409,-0.919159
7065,0.164612,-0.646164,-0.79892
7066,0.168884,-0.535919,-0.737274
7067,0.142838,-0.486053,-0.647354
7068,0.185654,-0.709808,-0.904755
7069,0.210724,-0.604507,-0.744797
7070,0.234314,-0.595596,-0.807007
7071,0.193115,-0.656006,-0.836746
7072,0.223618,-0.599609,-0.918182
7073,0.241684,-0.69606,-0.866226
7074,0.229858,-0.628937,-0.858505
7075,0.223206,-0.655014,-0.845352
7076,0.22934,-0.671631,-0.885925
7077,0.221558,-0.668457,-0.788406
7078,0.203217,-0.53801,-0.698288
7079,0.229401,-0.641754,-0.782303
7080,0.191193,-0.613113,-0.724365
7081,0.191833,-0.523544,-0.729721
7082,0.158356,-0.558273,-0.635925
7083,0.175293,-0.573853,-0.775269
7084,0.155685,-0.577682,-0.699127
7085,0.234695,-0.693985,-0.987823
7086,0.195892,-0.704239,-0.705261
7087,0.230316,-0.674805,-0.884949
7088,0.213699,-0.658005,-0.74469
7089,0.206863,-0.647766,-0.735428
7090,0.165512,-0.586899,-0.622818
7091,0.128052,-0.52034,-0.570908
7092,0.131668,-0.503555,-0.637772
7093,0.155136,-0.502518,-0.716171
7094,0.115463,-0.575348,-0.703354
7095,0.214264,-0.680756,-0.756546
7096,0.155258,-0.59166,-0.746674
7097,0.216034,-0.689636,-0.846191
7098,0.238342,-0.758102,-0.831604
7099,0.205704,-0.592133,-0.655441
7100,0.301575,-0.738571,-0.999954
7101,0.139664,-0.801788,-0.764374
7102,0.099731,-0.367371,-0.566864
7103,0.195068,-0.551559,-0.84584
7104,0.060577,-0.378082,-0.421906
7105,0.119995,-0.714462,-0.667557
7106,0.097977,-0.612747,-0.649475
7107,0.219696,-0.60405,-0.784973
7108,0.124115,-0.730148,-0.802643
7109,0.143845,-0.587555,-0.885147
7110,0.101135,-0.763779,-1.03862
7111,0.056854,-0.691422,-0.929596
7112,0.039703,-0.616623,-0.884857
7113,0.011978,-0.574387,-0.858337
7114,0.024704,-0.554291,-0.784943
7115,0.009369,-0.532242,-0.853912
7116,0.034424,-0.4776,-0.84903
7117,0.011703,-0.518875,-0.878128
7118,-0.040405,-0.445663,-0.777756
7119,0.029922,-0.467041,-0.830185
7120,0.016159,-0.344498,-0.698273
7121,0.074158,-0.423233,-0.790527
7122,0.053711,-0.413269,-0.85733
7123,0.111633,-0.581696,-1.234863
7124,0.057678,-0.509674,-1.085587
7125,0.08725,-0.389542,-1.005875
7126,0.018356,-0.358322,-0.841675
7127,0.040039,-0.362244,-0.897202
7128,0.072525,-0.434082,-1.003723
7129,0.036743,-0.35672,-0.859833
7130,0.105667,-0.402771,-0.900955
7131,0.075668,-0.341385,-0.853485
7132,0.076675,-0.35495,-0.98761
7133,0.121475,-0.555298,-1.189331
7134,0.11142,-0.49765,-1.067749
7135,0.055771,-0.305649,-0.821518
7136,0.027481,-0.203247,-0.648834
7137,0.071381,-0.246368,-0.892883
7138,0.104782,-0.37767,-1.042389
7139,0.08017,-0.361404,-0.891327
7140,0.094894,-0.25354,-0.799576
7141,0.050644,-0.332382,-0.838974
7142,0.061539,-0.302261,-0.816422
7143,0.069489,-0.238968,-0.874084
7144,0.019821,-0.325363,-0.79245
7145,0.027863,-0.305801,-0.942474
